anthropic_vote,available,case_id,counts,estimated_input_tokens,gemini_vote,grok_vote,image_basename,image_fingerprint_hash,normalised_input_hash,openai_vote,original_case_id,outlier_provider,outlier_vote,pattern,pre_score,quote_fingerprint_hash,quote_hash,selection_reason,signals,source_subset
replace,4,4263d1654f21c5e59599,"{""replace"": 4}",2557,replace,replace,tg_7fcbc9b9b70b6bf56c1d90c0a6e34ecf0e9e31db416700afc372265999e35370.png,47fd1d2bfc6c42e88d06017ccd69fa6cfe99396fed747a900ffbca41483edd93,0a01cdf05381df514478e8bfb3bbe62961291e5e0bacad54972b31e1caf8ff52,replace,,,,4_replace,,1977fe3c518fbf6f900239dbc7f2cfb57768023b8a36d38cf49b1c14d54adeeb,6cc1934843f9e7ab1ee3baf477359078f1b17a45b630dc779ee5561b3b9128f7,canonical_identity_winner,,canonical_or_production_validation
replace,4,e2198817ca23ed7d0d22,"{""replace"": 4}",1955,replace,replace,tg_ec8e29756049dec62822ae5f0c6469737edf410e130bab9153ae3e00e6b0b522.png,2c1548f289747c5d873695fe80d6e64a9e8191d0351f5974ce24cdbb95511fa9,6c045253830b6e64dac6efa65482c6359009bae3847128d2fbf974c7bb172ae4,replace,,,,4_replace,,3bd69c0239b048b34f03a92f5326cd05706e0dd44ca3d16f6a38e4b5c033badc,760a25127dfb9c39cd24af73cf86cbbb76b89d31f6ecdc1eba90b09b0923bbf2,canonical_editorial_winner,,canonical_or_production_validation
unsure,4,a51bbe9bf05aa741c640,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",2340,keep,replace,tg_f898abc6e133d50485c751bc2f30ca71ab4c34f3f1000b29c9142a2d518e086d.png,2288473abc910eea750889bb20610a7d602c1981fbc78d35c3ff609f96809479,0940d48e2f70e0f1e330497952ab21d70bc8490e724d6a12e8bd975dedb727c2,replace,,,,mixed_with_unsure,,f397d99f3e729d441dd13fdfbcc6af54b774a524af97b4a16a1d072f6f8e3b42,08be01c1fe5fc197294f854d99c293c1d85039b4a0576a9f50db5943d9071560,canonical_identity_winner,,canonical_or_production_validation
replace,4,753db286e4ed5a905e02,"{""replace"": 4}",1850,replace,replace,tg_f7e7033fc25ca1944294573e53a4eccc89a60eccb85bba232ba533b04f433a74.png,5897462cb4081c789daedff324e9eaf572aa6722aae20d09c58718232da0473f,6f288035286eb86b36bebf6f8edf393225a9350cb9cb0a0bedda2c858c475646,replace,,,,4_replace,,b07417b0c925e7f564be2959511e749f5e1f8573a5ed66a3c9ac4cb74a201a6c,90e6b073b8fdc2532e7e75c2f372dbe05d766d1aa1b9d68474aa56519f8864b0,canonical_production_winner,,canonical_or_production_validation
unsure,4,b10aecf2368d3ab576ea,"{""keep"": 1, ""unsure"": 3}",2275,keep,unsure,tg_f7e7033fc25ca1944294573e53a4eccc89a60eccb85bba232ba533b04f433a74.png,5897462cb4081c789daedff324e9eaf572aa6722aae20d09c58718232da0473f,89923ef1d61fc65b6d7da1aa9f1b09bbc78fe10dd4b221ec3055091ac47da04d,unsure,,,,mixed_with_unsure,,1dc4e1db41e47da9c51463267605f73270bf10bbd88978baf23ede7ea1a461d7,8047b34365bcd0ac1ea0af6681153acc265b24b2828ae6e2de34d1ae794a5c2a,canonical_editorial_winner,,canonical_or_production_validation
replace,4,681d3d28f4097723eb48,"{""replace"": 4}",1715,replace,replace,tg_a3f5d7ce4a52a64ac2d6c5fb5a74384a0178f7f9d1f3a8771001fc6d2c2a82cf.png,008cda3fa2c632dbcf9846f0ba7d0552fc2947e2e0b80fb07ab059f500810a5a,016bf67c7d3a96943bc2871f91ff52be6ecbdc50519755776d2cbb451c7337b7,replace,,,,4_replace,,f49992a07e476c580c81646eaaf4db92cd85e56f09352d78de309aa76cfae88d,8422560a549eb0c99719e6335e4cfc4bc09e74a2bbb54c31b9e4854b21152a16,canonical_production_winner,,canonical_or_production_validation
replace,4,852728140c262ae6545f,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",1907,keep,unsure,tg_596607c93f9aca406d8543ecc792e9a87fad06354303a69663df183d7417a764.png,5b677e05dbdca25849a1df008d3c75a11eaaa1f04eef79e9026f3ccec27bfee4,92e6230f7deb8693bdfdc531c271b769a4863b862d6acfddf6a0533174f1f644,replace,,,,mixed_with_unsure,,c43ea62a2812b4338921188eb0b85092c5dfb40e28ab12b2e197b882d1bc04a1,21db3d129f143edca731ac38704b1add8ef666662555fbbd3a91bd217d09f6a7,canonical_production_winner,,canonical_or_production_validation
replace,4,ff31b9dc341e568927b1,"{""replace"": 4}",1922,replace,replace,tg_a3f5d7ce4a52a64ac2d6c5fb5a74384a0178f7f9d1f3a8771001fc6d2c2a82cf.png,008cda3fa2c632dbcf9846f0ba7d0552fc2947e2e0b80fb07ab059f500810a5a,436ad7cce339e18e6e684664d5e69fd5f32e5a32fb2fd55dd03ee7dc2636fb44,replace,,,,4_replace,,371d40cd2966008b74312ca1d16352f0484c09b49f06115b0da8286b4804fc93,7c3abbd29080ede882430a4d7b6cd70223ff539f9f3ca5a192a4c172e827e226,canonical_editorial_winner,,canonical_or_production_validation
replace,4,e5096e4c3279df0a6fbf,"{""replace"": 4}",2124,replace,replace,tg_bed480dd508146bdeb65d9d58bfaa03fa35f7814e700a4b3bf6b8b99830822de.png,04efc745c1e50ca3c13e0ef00afc0eab81dc45e788d7e03d0bb1cdf6e7c72ac2,e81b86d984d8af78841723265f452555f3abab198202cfc2566eeb4825716625,replace,,,,4_replace,,5c7641a5ab26b62a0e19a716fea01062d43d2650a73be5f8536311068f77f289,4e255992099e6fbb8794ae0e3e044a12c9f38c263b58015ef9e318a7227a5a21,canonical_identity_winner,,canonical_or_production_validation
unsure,4,0c5609c30addd5fa693e,"{""keep"": 1, ""replace"": 1, ""unsure"": 2}",2206,keep,unsure,tg_2b351e489fc2b20f68c7f7867b3b17fb1636bb3ed2e7b6593e3345e10b09d5a2.png,7c4ab92e9f949316769135f2c9f6f1bae723b7e7aabeb1667000a05030378392,7845908f43fdf45dddfb09af36b35e61693757eab0308b30a4f66c2f9bd75c5e,replace,,,,mixed_with_unsure,,5c7641a5ab26b62a0e19a716fea01062d43d2650a73be5f8536311068f77f289,4e255992099e6fbb8794ae0e3e044a12c9f38c263b58015ef9e318a7227a5a21,canonical_production_winner,,canonical_or_production_validation
replace,4,0c392ce9b105e0255503,"{""replace"": 4}",1898,replace,replace,tg_4c9b5b2d2dd30ba5dc20d850646ca3e897d782d8d27634866f85e63cb06b8d98.png,d285ba30f1c517c7bd73a67dc9d7f1c530e80242f6e5a0d7c2240cecd6492a44,a8e6f95e635eca69410db23c172494e844d73ba845bc22ff74288e2bc2d560e8,replace,,,,4_replace,,eaaaefecb02ea0adbc34365bbfde3af7e708d4544783ff9754e6adbf0662f869,6ab5606d17db653ecb801f999769c5370c161fc54971eb480f30ac27a669f129,canonical_editorial_winner,,canonical_or_production_validation
replace,4,a75b5e69dde1447e61cc,"{""replace"": 4}",2368,replace,replace,tg_e259f9a77a234e4d03f415740045fb374b7c68eba06f857d7c79a73500dafe37.png,c05f4e53b4ce2ad3a86b0726bac09afdc8ebb9c587688186b36919d17e2445dd,d46c8b550c208c269a13372cc3a5aaa6464fa869ba749fde477cbd8e391f3277,replace,,,,4_replace,,79f27b874cd9ac7e9b30cb88ebcc569cc657c7789d6778155cfe9bd5f79b1fde,dd317acd2b79a2e22aa2c73507484f512ad9646e10fc570590fc074f30d5e374,canonical_identity_winner,,canonical_or_production_validation
replace,4,c58bb5b9380efd8033b1,"{""replace"": 4}",2124,replace,replace,tg_4c9b5b2d2dd30ba5dc20d850646ca3e897d782d8d27634866f85e63cb06b8d98.png,d285ba30f1c517c7bd73a67dc9d7f1c530e80242f6e5a0d7c2240cecd6492a44,ef2293f4b7ebf9ec09a9ce703b3736d56e557f583b24926dd5e92becf48b3b10,replace,,,,4_replace,,79f27b874cd9ac7e9b30cb88ebcc569cc657c7789d6778155cfe9bd5f79b1fde,dd317acd2b79a2e22aa2c73507484f512ad9646e10fc570590fc074f30d5e374,canonical_production_winner,,canonical_or_production_validation
replace,4,4702c2efcc21f865a143,"{""replace"": 3, ""unsure"": 1}",1905,replace,unsure,tg_a8afc3ebabfea07d2de701cc086c1119649217548f8e662cb09d062ea0bb5d54.png,4487de66030049a0716d24f0ef0ce5eb4e1e39d5a9abf160c8a34e9e9fae87f4,31fee6da153e8a61080153b63ee694a072b10e194a6324d8b88d39e20cf8268a,replace,,,,mixed_with_unsure,,c5907b097e5eb2d4d92bb820ff46a95a63220463e78d2f775d922c16e2099bd4,4a3ab5b0d0c9d5222be085ea91e57402fbe2cb716c88687ed162489b60cf9747,canonical_editorial_winner,,canonical_or_production_validation
replace,4,ad4d6bef1aa22714ea65,"{""keep"": 1, ""replace"": 3}",2082,keep,replace,tg_d17e9db4a42fefe4368a5a1495f01a08c4ddd4c43fda43605a7fdc9467454bfd.png,9eadf6c824dbeef2ec216009ba83772f5035a6b84a799392d671b4328fdb404f,afd695f2e0affccaa31e2a380d4c88ed36cd3b01d2a0c2e5a6221f628fa23908,replace,,gemini,keep,3_replace_1_keep,,ec4e52974f79f2d6e3a1c6fdfa069e32fb7f03711d23d3b07a951c6eec0fddf0,1fd9dc8bc79b72ba11ce420cab2061aa9586117e10f8c38f6f60ab3c2a55b739,canonical_production_winner,,canonical_or_production_validation
replace,4,8496518627205e55b753,"{""replace"": 4}",2219,replace,replace,tg_bed480dd508146bdeb65d9d58bfaa03fa35f7814e700a4b3bf6b8b99830822de.png,04efc745c1e50ca3c13e0ef00afc0eab81dc45e788d7e03d0bb1cdf6e7c72ac2,fc2c0f66ef7d64d994c7b34b9eadd18ea1749814cc6cd879e727645056096376,replace,,,,4_replace,,1fb3a12bfd3d17c5769ade54488fb75ea839a4537b3da544ea900b8b240f76b2,268ab7ec8f0d8688966d1008443f3cc3ed7a34293981c40f3b83ea5225f1dba1,canonical_editorial_winner,,canonical_or_production_validation
replace,4,28cce210f546088c0425,"{""replace"": 4}",2153,replace,replace,tg_d17e9db4a42fefe4368a5a1495f01a08c4ddd4c43fda43605a7fdc9467454bfd.png,9eadf6c824dbeef2ec216009ba83772f5035a6b84a799392d671b4328fdb404f,f6617f6f97bd7e9e911dfc3cc8f07237e6b4ea062e44b345774f2b94cd2927df,replace,,,,4_replace,,1b012b602e77b64992cb16cb48dcd33b5d90222f4d770bc8e804dbbb990a6c00,de2724534055f3ec826ed3f1b9f41bd05a3c555b01bac2b05ee9c7d2ed6a263d,canonical_editorial_winner,,canonical_or_production_validation
replace,4,b7eb91c1a313e42f690d,"{""replace"": 4}",2251,replace,replace,tg_c5d53bc0acdfd5d99f34fcaa9963cf742d3f2c67a49fe49259cb3afb17e41956.png,9adf1dc79f05cc740fdd2add38de7ba113b498342b331e3984d56eb69d6793d9,c5ef6fe194c6469fc5fae4bfbda23ba39c9580dbf4c62d43ac008d8398896e06,replace,,,,4_replace,,3a2b1954178973d9763a34eb3ec660b73664c64eada58ede34c91235b531bc5a,230b8d71f541acfc6a18d0a29f508eddf33b90d0f25beb736ba83ac1fb1cfc1a,canonical_identity_winner,,canonical_or_production_validation
replace,4,e3ab8b6f35a6b7ab301f,"{""replace"": 4}",2030,replace,replace,tg_b09c4175a50f081e3807a29428f16f7644ef38c809f7f4ac8b20ea3c72aa3785.png,a9a27da3f66eb051095e59e8110cfeb849222b29c69b821b107a235811ae5c18,8a87f106ee10af145194dfe1b3851b91e1d26fda5abd3da14f1912f904bb8c2c,replace,,,,4_replace,,3a2b1954178973d9763a34eb3ec660b73664c64eada58ede34c91235b531bc5a,230b8d71f541acfc6a18d0a29f508eddf33b90d0f25beb736ba83ac1fb1cfc1a,canonical_production_winner,,canonical_or_production_validation
unsure,4,74cad9db726d5805268a,"{""keep"": 1, ""replace"": 2, ""unsure"": 1}",2050,keep,replace,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,f9da8fd427ee6e530aa1f090879975743e45a311c9e957095920eabcc424f619,b1a4ce4d847da56b9e32f985ad9fbd60342c2969a4679f29b58efbab86270416,replace,,,,mixed_with_unsure,,12316195fcb65b8e5a91e773e3a1ea879661efa6e2342e99cb4ca07553b843a4,5ff1169a7688823bd091284eaafe66348fc0d2fde67146ff2b20738b14a6663c,canonical_editorial_winner,,canonical_or_production_validation
replace,4,fd7e9c1117e0dbe944d0,"{""replace"": 4}",2249,replace,replace,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,ff7ab41e8169daf7ee433d7bb55701a38f21c7864a91ccb068f3cf902b1e32ce,731c2eeab998ace50b8c8e3c8875abaac8fd71bab7e692674e0ec2a0dd9be609,replace,,,,4_replace,,0e256c8950c2d4e4d2715e8803c829f57c8393340d4385902ec9fed633bf8ff4,a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b,canonical_identity_winner,,canonical_or_production_validation
replace,4,85f883c875304f33c94d,"{""replace"": 4}",2006,replace,replace,tg_bed480dd508146bdeb65d9d58bfaa03fa35f7814e700a4b3bf6b8b99830822de.png,04efc745c1e50ca3c13e0ef00afc0eab81dc45e788d7e03d0bb1cdf6e7c72ac2,8cda9c2acbeff065b24de98bf288487b529f2df83d1b65705688ca8a08695ff4,replace,,,,4_replace,,0e256c8950c2d4e4d2715e8803c829f57c8393340d4385902ec9fed633bf8ff4,a7747428a2af8b1230edcb738ac653564d8542ed06143e14ca7d94f6e429757b,canonical_production_winner,,canonical_or_production_validation
replace,4,6c2bb912cc3291bf0f9b,"{""replace"": 4}",2063,replace,replace,tg_6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b.png,f9da8fd427ee6e530aa1f090879975743e45a311c9e957095920eabcc424f619,28c098d891ff1ffe14b91eb059443799b30f63b7eee56b7a021b06cef1149d35,replace,,,,4_replace,,6d27a0e29a6bfabbe8de5a8ee3756aa5c7a005898f9733efc558eff81f9e7628,19b4b12f040bed61c1804b573327e36f4cc485636d799602a476e0b89fc8e8b1,canonical_production_winner,,canonical_or_production_validation
replace,4,1e19402284c33849b1c2,"{""replace"": 4}",2073,replace,replace,tg_e259f9a77a234e4d03f415740045fb374b7c68eba06f857d7c79a73500dafe37.png,c05f4e53b4ce2ad3a86b0726bac09afdc8ebb9c587688186b36919d17e2445dd,b6cf5fef43fc9f1450a28729e626f4d2b59eca10b0d5c6a890959dc1bdb07d21,replace,,,,4_replace,,838ddcf08f8df56cbd5f5c70a67ce3b92889a0a1b4cd89d03590cf0d4b604c6c,23a7a16a048e2a3a2884fdf31d53c4b6149367fa9420be7ca734a3af75845a7f,canonical_editorial_winner,,canonical_or_production_validation
replace,4,628d2d399b6d7c891e60,"{""replace"": 4}",1809,replace,replace,tg_a8afc3ebabfea07d2de701cc086c1119649217548f8e662cb09d062ea0bb5d54.png,4487de66030049a0716d24f0ef0ce5eb4e1e39d5a9abf160c8a34e9e9fae87f4,a3ae1f4886d690b2de43f9bb53f1880f3e0dbe6143f5a601c673489ae13312e2,replace,,,,4_replace,,838ddcf08f8df56cbd5f5c70a67ce3b92889a0a1b4cd89d03590cf0d4b604c6c,23a7a16a048e2a3a2884fdf31d53c4b6149367fa9420be7ca734a3af75845a7f,canonical_identity_winner,,canonical_or_production_validation
replace,4,e6180b80474fdba971d1,"{""replace"": 4}",2380,replace,replace,tg_596607c93f9aca406d8543ecc792e9a87fad06354303a69663df183d7417a764.png,5b677e05dbdca25849a1df008d3c75a11eaaa1f04eef79e9026f3ccec27bfee4,f7e0cbee77155aa09a0e4aabcf0d4b0fcb55aa6b994f3831f06e22c8ba1f7e40,replace,,,,4_replace,,5de9377267cbd7036aa7eb9e3861386a7a9bf42ba801d83fe9d692a36cfa509f,59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa,canonical_editorial_winner,,canonical_or_production_validation
replace,4,28e41ffda2a58da4e32b,"{""replace"": 4}",2312,replace,replace,tg_90af9e1629ef38b0590076820045b36c3540189f849fc38d7cdbbbea4ae2c1b2.png,535bdbd4bcd31a7f05321ac0dabfed65fd22006764232f493f2cef1684f2e9b8,197d63256423270a286743d110a2e6d2d0c459b4394dc7c3f1766531fe879fe6,replace,,,,4_replace,,5de9377267cbd7036aa7eb9e3861386a7a9bf42ba801d83fe9d692a36cfa509f,59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa,canonical_production_winner,,canonical_or_production_validation
replace,4,bcd61b6dd16c2d3b0122,"{""replace"": 4}",2126,replace,replace,tg_d771b1b3e3d67068e8b884fbcd2d8bbe4a06da942868023caae49a45957e3d44.png,48f502253d582246ac729ea64550795a5bfe73a43789e7fc6afe6bd3975725cc,24972f0c8cad6763e9d23d7aed774899b927c662e383d81df12f233f882b62c0,replace,,,,4_replace,,2afb014ca564b05c28055bbf1d105edd3feda8c7d484587c62ce74bd6b5b9bc6,3cd13a785eecfd49b729975a64f2ef7dddba26ee7045f879faf5aa19790a9b87,canonical_editorial_winner,,canonical_or_production_validation
replace,4,5d68f38c4211f83d0a48,"{""replace"": 4}",2156,replace,replace,tg_d771b1b3e3d67068e8b884fbcd2d8bbe4a06da942868023caae49a45957e3d44.png,48f502253d582246ac729ea64550795a5bfe73a43789e7fc6afe6bd3975725cc,268b1939df4d3d5c94a41136029a57ff8ab961a46dced86d3e4780277ca308e4,replace,,,,4_replace,,ea1853f2cb3f3b2f723dac1425c977a40d31bcccd02c8a44819129509c58f502,928a6686bc6bb6d35cd1ec139373cb73b85ba9fa40807098d5572ae153dab144,canonical_production_winner,,canonical_or_production_validation
replace,4,80c76c466165969420d8,"{""replace"": 4}",2039,replace,replace,tg_7dbba6c4f8dd7af5635a2716dc751f209b4263f22f809114a0c801553ccdfc40.png,8d65739f1186016dcb9c1fa4d98dc68583533ec02366869dc5efd3161482b0db,d576dde76cd65976d9d638ca73a2446ead98334cfe15b327e04104d01de80c97,replace,,,,4_replace,,e931f79ed9ca53cb28569ff488e140508304f5879e394c2f3adfe2d039345307,a479ad6da0c4a08c890f9f56f57fd14bef26eedc7c9931eb973d82d8d426dd6d,canonical_identity_winner,,canonical_or_production_validation
replace,4,8b3d86d03afb42487acb,"{""replace"": 4}",1886,replace,replace,tg_2051b1ac566abdb8335f8967f32f8f23bd71b4fb2cb0231659869045868b14c9.png,0de94aa87dbda6c3f24eae3a2d9c54d6058e48069306726f97bb948d58be62c2,f98c6d083d9a011ee89962a2b45cf501362cf4bcc95286438a5c9d4fb3de671a,replace,,,,4_replace,,e931f79ed9ca53cb28569ff488e140508304f5879e394c2f3adfe2d039345307,a479ad6da0c4a08c890f9f56f57fd14bef26eedc7c9931eb973d82d8d426dd6d,canonical_production_winner,,canonical_or_production_validation
replace,4,26501dd8b5e7857e5715,"{""replace"": 4}",2169,replace,replace,tg_b09c4175a50f081e3807a29428f16f7644ef38c809f7f4ac8b20ea3c72aa3785.png,a9a27da3f66eb051095e59e8110cfeb849222b29c69b821b107a235811ae5c18,f7c9c8c21da3091070d3a87642d69422ce8618f76d63e13f8f8fecec733040f5,replace,,,,4_replace,,e0de86f5a924428afa89c5ae089434eafb6854137c5cb51dbfd0f8e64275faac,d91d9b8211e3f37a74c51f6dc9eb4c0b96fc398228489ad81758ec9556ec1d95,canonical_editorial_winner,,canonical_or_production_validation
replace,4,773c711124d706553032,"{""replace"": 4}",1869,replace,replace,tg_2051b1ac566abdb8335f8967f32f8f23bd71b4fb2cb0231659869045868b14c9.png,0de94aa87dbda6c3f24eae3a2d9c54d6058e48069306726f97bb948d58be62c2,8a796bda159dcacc59b49da0fb198e5f139530b4e3ae4fe0666b4c135c587348,replace,,,,4_replace,,9392818eba182f1ba39f3ebe100fe9154c68b3fab062dbd0ed509055b162a4e6,c0db67b6bec353f4bb347372df011d499bd337d76513f4f5de4a223f3ff99247,canonical_editorial_winner,,canonical_or_production_validation
replace,4,04e3b8f3c09b9384a51a,"{""replace"": 4}",1962,replace,replace,tg_15bd818b86c205c6364eac5614bdda8a9daa968bc6336d9605cf05dacc6a7712.png,64fee7eaa6ff07d92b4aae6a4879d19fdecd51c656355902e4542d5646fd5b4a,7025ff3c72b4976a0bcff7000346f21bb06d3050e341dc8f5c1f2fc2808effba,replace,,,,4_replace,,8c603c4369d0e451871ba7ace64d2f1ba2cf0a98c15b0520b85e76a412e06c00,d3334ed440667a7b59860decd1cd2995beaaec687c1e0c6afce7081fde42d974,canonical_editorial_winner,,canonical_or_production_validation
replace,4,d237f824c7e0199cc5a4,"{""replace"": 4}",2406,replace,replace,tg_5e892c3dc2c64f50bfa16bae89ebe44c7e8176e90d70096859d3588c364d4442.png,f1b14a177d1056c48c2ddf888ff0799f511b2fa761fd4ce4b04d708aa4f90c7c,862dc953f0e053d16966a9ddf8669dd197f4dbee7c7285bddbab7e2f07a0288f,replace,,,,4_replace,,00f96a93918b355b736bad135a3f10e39f9f5a81ea1301564cfe767518d8a3d3,ef0e8fcbe96cad9cfaf5809358ba9f75fce704c3a4ffa711b360d4f1ef0aa07b,canonical_editorial_winner,,canonical_or_production_validation
replace,4,08548c0a60a5547c1054,"{""replace"": 4}",2070,replace,replace,tg_5fbdcee710fe7e18425f4eeefe811890b3c8a03803f78b23685ad11309840679.png,2b08f5dc77c9e9dc267863f262cfba38d39395c52865d007f005102f1e81db0f,6ed9f42a0b3f785431d5f43dd20e380193fa83bef3822b95d8923e6e010ae3fa,replace,,,,4_replace,,ec4e52974f79f2d6e3a1c6fdfa069e32fb7f03711d23d3b07a951c6eec0fddf0,1fd9dc8bc79b72ba11ce420cab2061aa9586117e10f8c38f6f60ab3c2a55b739,canonical_editorial_winner,,canonical_or_production_validation
replace,4,dbb694d9b1a1cce2999e,"{""replace"": 4}",2033,replace,replace,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,e6b5bbff877f72d028c2e1625c88fedad3852dac79776d22d6a4b4725583284b,77a534b4db12ca1a5b5c3b819813438a1ab441cefaf3dd2646eeb8fa404baa23,replace,,,,4_replace,,808dcdaf67e448fc139d1b4690998eacd379111a69151ea0f7e4b95c3f4e76b5,9183c5b1e07efe9c0401a28a0d0a9b7d480a6cb6e9a4e2c9e777d7f952b3418e,canonical_editorial_winner,,canonical_or_production_validation
replace,4,7b53d3236d42ad4424f3,"{""replace"": 3, ""unsure"": 1}",2245,unsure,replace,tg_661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831.png,0c21ff4e58aadab42b22be18b75af462f76ad79691d240e7dec47f1ba7707c60,076e6ca12fbd13d66374861db55d0415bee34ce9dca2255fb1ce385cc3bfe3b3,replace,,,,mixed_with_unsure,,1692669016c0bbefa1b839978023833b6f8654dcfd32785cb0047fe7acbb7007,7767b08facbc57e7451fc13a335bca97a41b8aa3e694b68bc0388eff23424b4d,canonical_editorial_winner,,canonical_or_production_validation
replace,4,adb9e872893aed6b780a,"{""keep"": 1, ""replace"": 3}",1725,keep,replace,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,5ccc106dfddabd5554e7c714aa84272049c35992274cfe434ac8de5d35ace056,2ad67e9f3bc381d604b0d0fb31828779b4f0fb7b1881c3f6a85dd60f1055ba91,replace,,gemini,keep,3_replace_1_keep,,a90c0b1053b2f723f9ee97721672d88b2bb0d598ae822ffd4bd29d5b5e6bac91,866738ba29cb509f048a2a1a8215e8f7e729c266e88d8fcaab482dd97ab8cd4a,canonical_editorial_winner,,canonical_or_production_validation
replace,4,1471ed42a1d2da2b8c1c,"{""replace"": 4}",1845,replace,replace,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,ec764085343d5db051af3f29d244771d361299362f0deb861113b61cc48484f5,02bb0e0f9646af943c0f38a94532f86fc2d9bc6ddc8a8dd5a61d3b7d8b8d1b5e,replace,,,,4_replace,,5f9289736f61ea80874fc1c7ed9954ea6e9740c6b08c036771fd5beae30eb42b,3fca53c7e514fc68ab6ce08d5ea1ce0be2ce03bafc1df3663f0677d1121cebe2,canonical_editorial_winner,,canonical_or_production_validation
replace,4,cf3bee73f29048b29445,"{""replace"": 4}",2246,replace,replace,tg_ae1ce8a812279c8dd97b71cfcd5efc578ba06dea161ef2de4a2091205eba279e.png,fbf150432e9cb8fe5c7fd20b0b7a08a284bb87a5da64b1a675f1a21178f46ff1,68e60b90d5463f9a9eee387fd2f495dbe7e029e334f99c38c21dcbd79dfc4a90,replace,,,,4_replace,,b6d23c8899d2a00414b3ebf28e1f23388c49de0963c2b5e1a5d9fb7b52ff2593,1993fc02d1ec12c56b6b181dcb12f2c2145b3a373861a365088fe2b1137a9192,canonical_editorial_winner,,canonical_or_production_validation
replace,4,2d50c332f50101ae629b,"{""keep"": 1, ""replace"": 3}",1998,keep,replace,tg_a9426dce186893768be1d61ea3ca82d90d05667d085c5a3d217e3a08059eba5b.png,c1446180420e3c249d0e8f3fa9ff53ed3c39437d144841238ba95fb12a70197e,035288de3cf3d209e4cea744864b9b99dd7876abc64ca3750f9b252b49f997a5,replace,,gemini,keep,3_replace_1_keep,,b6d23c8899d2a00414b3ebf28e1f23388c49de0963c2b5e1a5d9fb7b52ff2593,1993fc02d1ec12c56b6b181dcb12f2c2145b3a373861a365088fe2b1137a9192,canonical_identity_winner,,canonical_or_production_validation
replace,4,bf1507aa0e2ab0af1d15,"{""replace"": 4}",2321,replace,replace,tg_204869c6d40d2610b92dbcbff883303e72a7d1ae972b74d8c25d94b0ec61994d.png,2f742de33f6bc87165d718a17ea4459e962a55f8bb7f90244c394a7fd6ce7811,26b96e0dc51f8734a6031e1091c3ebd6047322e0eed451c755793b423f0fbf83,replace,,,,4_replace,,ee594330db3822bad88deb2401b7fa41f5c28bdac213e1ea6df2dc8faaceb82f,b593a0ec642d5ab87e1bacd8d0f5d26f6ee48d48c41b0fd410e02c68e062c7df,canonical_editorial_winner,,canonical_or_production_validation
replace,4,cb435b688faa9963ea7b,"{""replace"": 4}",2290,replace,replace,tg_674edd406aaf07fbc4ca5e75563eda331453fdd240176531871d0671c6473113.png,d44666e718c3f11c759e987ad0a5dd2ed8b371fa99cca7dbe815876f27ef3009,8702934485614365ff7aa83456053352ebc7f886827188cc1ac49b75efdebdaa,replace,,,,4_replace,,ee594330db3822bad88deb2401b7fa41f5c28bdac213e1ea6df2dc8faaceb82f,b593a0ec642d5ab87e1bacd8d0f5d26f6ee48d48c41b0fd410e02c68e062c7df,canonical_identity_winner,,canonical_or_production_validation
replace,4,dca429c870e7f9bd07aa,"{""replace"": 4}",2116,replace,replace,tg_61a9371a23ddbb958d63bdc98006bcb3eb7780f7468b67a87d8ab40a4db873e2.png,2ed83f600688ce79145a22351a2ca5b587232497a055665b9317c5255c693612,e5d37244827af539b52758b2d126762559a1fa3580999e023b0edab4b18472eb,replace,,,,4_replace,,ecc1a6b94d136370cb31f942aed921c61783e5d585c36f4abf4d39461635e88f,6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b,canonical_editorial_winner,,canonical_or_production_validation
replace,4,4a68bc33ba15d3ad2e73,"{""replace"": 4}",1992,replace,replace,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,9f4be76316e3772a9f0227a2eae6ed1e42d79799cc41c0607965b17f4611e27c,87ecba0b2838a564d198032365ecb090f97280eb64f01e9e919a85498e68e81a,replace,,,,4_replace,,23412bd82a6ea11b36d527f664a6a3f22a53ed431364b5f502bf61144844fcea,b316430b4f3e47f2816d0d7b44c211301234c9521bfa2417864b17be11ea9b32,canonical_editorial_winner,,canonical_or_production_validation
