both_policies_same_alternative,editorial,identity,post_index,production,production_editorial_same,production_identity_same,quote_hash,quote_text,run_id
False,t20.jpg,t22.jpg,201,t28.jpg,False,False,b2af0519a698004f70a0bb37e506a55513af31f07b745bc953728b54078f6a10,"In our over-governed country, the creative majority have too little freedom & the tiny minority of wreckers have too much licence. The government I shall form next weekend will reverse this decisively. Help me free those who create wealth & to make the wreckers run for cover.",run_0007
False,t10.jpg,t51.jpg,202,t51.jpg,False,True,d2a571603bea2a48a2f4b766e42896a221479403408e3895fccb64dea6e66283,"When [nationalised industry] pay claims are made, they are sometimes presented as claims against Governments. But they are really claims which can only be paid for by fellow workers, housewives and consumers generally.",run_0007
False,tg_90af9e1629ef38b0590076820045b36c3540189f849fc38d7cdbbbea4ae2c1b2.png,tg_90af9e1629ef38b0590076820045b36c3540189f849fc38d7cdbbbea4ae2c1b2.png,203,tg_90af9e1629ef38b0590076820045b36c3540189f849fc38d7cdbbbea4ae2c1b2.png,True,True,3ceb27465a268a65848bfeaf1eb0171a691bbc27b42f74ea43131e5fe96e6eea,"A free society is inseparable from a free economy. It is impossible to have the first without the second. Yet Socialists do not believe in a free economy. They believe instead in state control. They believe, too, in the Government spending money before it has been earned.",run_0007
False,t63.jpg,t63.jpg,204,t63.jpg,True,True,928a6686bc6bb6d35cd1ec139373cb73b85ba9fa40807098d5572ae153dab144,'Social justice' can take a free society into still deeper and more treacherous waters if it is applied not only to equality of opportunity but also to equality of outcomes.,run_0007
False,t06.jpg,t33.jpg,205,t33.jpg,False,True,31db9c6a5580668ac6f19b5733f56c051c0b972efe735762a51157844b4c50de,"The country has been taken further along the road to Socialism. Britain is more divided. We are losing our sense of common purpose and of common pride in being British. Something vital has been lost, which we must restore.",run_0007
False,tg_a19e13783f2b7b47348d1e95ece8445a69b5bb21b8312628c2cea66ccc2563ac.png,tg_7d6ced255a74d563b6ba9811429970c51f605647aac25819e14104f836d93434.png,206,tg_b09c4175a50f081e3807a29428f16f7644ef38c809f7f4ac8b20ea3c72aa3785.png,False,False,3faefc589e861823bd4f1f30807535defbadc6177404872bf326e1297c8fb13d,State Socialism is not in the character of the British people. It has no place in our traditions. It has no hold on our hearts.,run_0007
False,t55.jpg,t55.jpg,207,t55.jpg,True,True,0f350133f648c71916ffc2a00cb195541115dfb11231e653836bfc19fda685b9,Time and again history beats out the same message. Competition is better for the consumer than State control.,run_0007
False,t31.jpg,t67.jpg,208,t67.jpg,False,True,3b79f3b3c58a0f499bfaca4dc4ac8f3bdb603dd4a2fe71cfcf44335d230cb2f6,"Once you give people the idea that all this can be done by the State, and that it is somehow second-best or even degrading to leave it to private people then you will begin to deprive human beings of one of the essential ingredients of humanity - personal moral responsibility.",run_0007
False,tg_115f2b69f05bd8ad48114ece66c3c31d0149f85335b9a9c884a4d790d3268fa0.png,t16.jpg,209,tg_115f2b69f05bd8ad48114ece66c3c31d0149f85335b9a9c884a4d790d3268fa0.png,True,False,5956332c9ec11e840051d9693954ea80ecc6d805b915d68b2f5bc1d01e2ce04a,"We Conservatives want power more widely diffused through private ownership, so that you never get more power in the hands of the Government than you get in the hands of the people.",run_0007
False,t67.jpg,t31.jpg,210,t31.jpg,False,True,3f2d87ee2926c027067089062d8a9ef5e28291258ca0cc7632f0796c0e927631,There are some I would call true trade unionists. That is to say they are not interested in politics. They are interested in the industry in which their people work and getting a fair deal for the people with a prosperous industry.,run_0007
False,t33.jpg,tg_a8afc3ebabfea07d2de701cc086c1119649217548f8e662cb09d062ea0bb5d54.png,211,t66.jpg,False,False,e9d8f7dff356e2364bd2250fe6a4f4b5aecfde205cf7e66c316e0850a20bf316,You cannot build a great nation or brotherhood of man by spreading envy or hatred.,run_0007
False,t35.jpg,t35.jpg,212,t35.jpg,True,True,d3334ed440667a7b59860decd1cd2995beaaec687c1e0c6afce7081fde42d974,"Terrorism is a deadly threat to our way of life, and we will not be cowed by it. We will continue to resist it with all our power and to uphold the principles of democratic government.",run_0007
False,t38.jpg,t38.jpg,213,t38.jpg,True,True,0827a4126cc47bd563b75be766edeffcd44f7027125f190887ffb7a70c5bb015,"Freedom will destroy itself if it is not exercised within some sort of moral framework, some body of shared beliefs, some spiritual heritage transmitted through the Church, the family, and the school.",run_0007
False,tg_a8afc3ebabfea07d2de701cc086c1119649217548f8e662cb09d062ea0bb5d54.png,t04.jpg,214,tg_d17e9db4a42fefe4368a5a1495f01a08c4ddd4c43fda43605a7fdc9467454bfd.png,False,False,586df70d0ca762e0c657a22adfee9caa7946da42acf90ca013bc3ddfb867b033,I simply do not understand how Ken Clarke could lead today's Conservative Party to anything other than disaster.,run_0007
False,t51.jpg,t03.jpg,215,t03.jpg,False,True,21db3d129f143edca731ac38704b1add8ef666662555fbbd3a91bd217d09f6a7,Freedom and Socialism just don't mix.,run_0007
False,t16.jpg,tg_41278618713255420e6676088c07312c0d90d6e688f7c1f58d9dfd33ec3c494f.png,216,t16.jpg,True,False,04d26fbb2aa5ad3824e1f452699b6e9265298b84a61458f524e19db273a70550,"To wear your heart on your sleeve isn't a very good plan; you should wear it inside, where it functions best.",run_0007
False,tg_7d67f551934f28edeff341b70ccfce5f65234b2e73ec99a1b60bd0dda30606b4.png,t50.jpg,217,tg_7d67f551934f28edeff341b70ccfce5f65234b2e73ec99a1b60bd0dda30606b4.png,True,False,5fbdcee710fe7e18425f4eeefe811890b3c8a03803f78b23685ad11309840679,"We have not successfully rolled back the frontiers of the State in Britain only to see them reimposed at European level, with a European super-State exercising a new dominance from Brussels.",run_0007
False,t01.jpg,t01.jpg,218,t01.jpg,True,True,c4be0811f3a80d19bb31e2359b1931af3e0aea449c46311c290d39a2cd7aba71,"The primary duty of government is to maintain the absolute sovereignty of the law, always, everywhere and against any institution, however powerful.",run_0007
False,t66.jpg,t41.jpg,219,t41.jpg,False,True,1ae9443573e42259af54c30a0ec90a6a8746e640b09e53ae1c28a4c0a2d0ed6b,"Trade has been a great engine of post-war growth. All have gained from the greater freedom of trade and payments. Freer trade has meant lower prices, more competition and faster growth. And every consumer has benefited.",run_0007
False,t68.jpg,t10.jpg,220,t10.jpg,False,True,f900baf560999c350070e4600757cfa22f640c82e510e2f9f5e2c35059263155,"Platitudes? Yes, there are platitudes. Platitudes are there because they are true.",run_0007
False,tg_4c9b5b2d2dd30ba5dc20d850646ca3e897d782d8d27634866f85e63cb06b8d98.png,t65.jpg,221,tg_a8afc3ebabfea07d2de701cc086c1119649217548f8e662cb09d062ea0bb5d54.png,False,False,67aebf2698e84c3d0dfb1ba16237b57f11c1693c223f444de1134b3768693150,"Without more jobs, the future's bleak.",run_0007
False,t34.jpg,t27.jpg,222,t47.jpg,False,False,141d2c98445a18f2becfa8034eaf9c7aa8ce863f1d754a43d64852d716588eb5,"You never compromise with violence. You never compromise with intimidation. You never compromise with those who want to use it to extinguish freedom and democracy, because if you do then the very things for which you stand are extinguished.",run_0007
False,t26.jpg,tg_f898abc6e133d50485c751bc2f30ca71ab4c34f3f1000b29c9142a2d518e086d.png,223,t26.jpg,True,False,faf99f3030693b0a55f0116194551792f3c4ea51261d7310eca7fb4d33b667d5,"Through bitter experience Solzhenitsyn has realised the dangers posed by an over-mighty state. The more power that accrues to the state - the less freedom; freedom to make decisions, freedom to make one's own choices, freedom of ideas - remains for the individual citizen.",run_0007
False,t50.jpg,t02.jpg,224,tg_4c9b5b2d2dd30ba5dc20d850646ca3e897d782d8d27634866f85e63cb06b8d98.png,False,False,1fd9dc8bc79b72ba11ce420cab2061aa9586117e10f8c38f6f60ab3c2a55b739,"Real progress comes not from more bureaucracy, but from the values and institutions of government by consent, through ministers seen to be accountable to their electorate.",run_0007
False,t27.jpg,t68.jpg,225,t50.jpg,False,False,a9b4ea7f342a8cbc4ae919c097a9e968d5617e956dd0439e8f423fb6c8dc9942,"To me, consensus seems to be the process of abandoning all beliefs, principles, values and policies. So it is something in which no one believes and to which no one objects.",run_0007
False,tg_e259f9a77a234e4d03f415740045fb374b7c68eba06f857d7c79a73500dafe37.png,t26.jpg,226,t02.jpg,False,False,d4aad379bbd7cc9d628a74001a748644653e9663de2da836733402fa824e6ba3,"Once the customer is dependent on the State for all his needs; Once the worker can turn only to the State for work; Once there is no possibility of the promotion of the Arts except by patronage of the State; Then, not only Enterprise, but freedom itself is destroyed.",run_0007
False,t60.jpg,t60.jpg,227,t60.jpg,True,True,5ff1169a7688823bd091284eaafe66348fc0d2fde67146ff2b20738b14a6663c,"If you were to ask me - and people often do - what I believe in, I could answer you in one simple word: Freedom. In particular, freedom to do, within sensible limits, what you want. And freedom to spend your own money in the way you think fit.",run_0007
False,t64.jpg,t62.jpg,228,t65.jpg,False,False,74539c04c492f1b8147b584a781b2f32c7f4f68e8c2f6773ff9415ff31c1a2b3,The only way to do the best you can is to work as hard as you can.,run_0007
False,t41.jpg,t66.jpg,229,t68.jpg,False,False,9efcca12a991db11a019126881080676677742613499ab9623b2048120c23997,"I am a great admirer of Professor Hayek. Some of his books are absolutely supreme - ""The Constitution of Liberty"" and the three volumes on ""Law, Legislation and Liberty"" - and would be well read by almost every hon. Member.",run_0007
True,t18.jpg,t18.jpg,230,tg_f898abc6e133d50485c751bc2f30ca71ab4c34f3f1000b29c9142a2d518e086d.png,False,False,abcd58e8e8ff8fa5fa8e3c37fcefb55702beb9f07029fec7c3cc38b966acc5cc,"The idea that some things are more politically correct than others is not new, of course. It has been the guiding sentiment of tyrants in every age who believe that if you can control what people read and thereby what they think then you can control them.",run_0007
True,t52.jpg,t52.jpg,231,t62.jpg,False,False,bed480dd508146bdeb65d9d58bfaa03fa35f7814e700a4b3bf6b8b99830822de,"Socialism is like one of those horrible viruses. You no sooner discover a remedy for one version, than it spontaneously evolves into another.",run_0007
False,tg_b09c4175a50f081e3807a29428f16f7644ef38c809f7f4ac8b20ea3c72aa3785.png,t17.jpg,232,t17.jpg,False,True,1b536f12fed2ac7418caccc2070b34cc84c0b3bb5b4e5e3328da0a432711ed5b,We rejoice that Britain is still respected in all free countries as the Mother of Parliaments and the custodian of the principle of the rule of law.,run_0007
False,t21.jpg,t21.jpg,233,t21.jpg,True,True,6ac017d0c76fbcec1a7ab2e2ab9ba7b26948530df626f42de04192b15fda4039,The Socialist myth is that wealth is there to be redistributed. The truth is that wealth has to be created.,run_0007
False,t02.jpg,t12.jpg,234,t14.jpg,False,False,1100f7567ba493ed9044f6ba234bcbec3d99c9918bfc0ca33cd03ed56d44689a,"What works here, as elsewhere, is free enterprise and not big government.",run_0007
False,t17.jpg,t14.jpg,235,t27.jpg,False,False,d42c41683c492620e153ba90e29fc6f99642bc181011321d18d9b6bab5024409,Conservatives believe that the right way to meet our housing needs is to spend money on helping more and more families to become home owners rather than to subsidise them indefinitely as council tenants.,run_0007
False,t12.jpg,t42.jpg,236,t12.jpg,True,False,a4f1d422097a48114bf30a587c04cf05859ff030d2df3d5d9051c6ca57a7943c,When all the objectives of government include the achievement of equality - other than equality before the law - that government poses a threat to liberty.,run_0007
False,t03.jpg,t64.jpg,237,t64.jpg,False,True,7748a7ec8ec505312e4714e9e98961453b0eecd8813a9678e28a57c332d3cd9f,"The hon. Gentleman is saying that he would rather that the poor were poorer, provided that the rich were less rich. That way one will never create the wealth for better social services, as we have. What a policy.",run_0007
False,t22.jpg,t57.jpg,238,t22.jpg,True,False,75f102a1b859b3fb5b260f7a35da8a63eeddbf04babd3ed2cdcac22889acd2c0,I look to the day when we throw off the Socialist yoke and together turn to the task of setting our country on the road to a real and lasting recovery.,run_0007
False,t14.jpg,tg_2051b1ac566abdb8335f8967f32f8f23bd71b4fb2cb0231659869045868b14c9.png,239,t18.jpg,False,False,9cff99eb9acab35c114c4ea26018a11fa1764abf5b5a653c4b07bb4271d415d9,"The danger with socialism, I will tell you, is that you might lose your liberty little by little, with more and more regulation, with more and more nationalisation, with higher and higher taxation, until you look up one day and find a lot of it has gone.",run_0007
False,t42.jpg,t32.jpg,240,t04.jpg,False,False,a4a987cdde97c2a8a9a7ec8cfd0acdc49af065a217ef8ed0c2e817754fa5e97e,We will not take money in taxes from those who work hard and pay it out to those who don't. We are trying to roll back the tide of Socialism. We must get 'stuck in' and sort out our problems in our traditional British way instead of asking the Government to intervene every time.,run_0007
False,t04.jpg,t13.jpg,241,t42.jpg,False,False,d8d6c7072f6270973723a19a5957f4a8010ebe58d444fc58726504aff276c48d,"Conservatives know that the British are at their best in a society where individual people - not the state - make the running and take most of the decisions. Where rewards are related to effort and skill, and where the innovators and creators can breathe deeply and feel at home.",run_0007
False,t62.jpg,tg_7dbba6c4f8dd7af5635a2716dc751f209b4263f22f809114a0c801553ccdfc40.png,242,t57.jpg,False,False,5e5c7e9155b845150fe903c5f9951af17530a54d930af8706a438ca49b2f2fc1,"Not one single measure produced by any Socialist Government has extended power to the people. They have given much more power to bureaucrats, much more power to extremists, much more power to Socialist Ministers.",run_0007
False,tg_2051b1ac566abdb8335f8967f32f8f23bd71b4fb2cb0231659869045868b14c9.png,t25.jpg,243,t52.jpg,False,False,6ab5606d17db653ecb801f999769c5370c161fc54971eb480f30ac27a669f129,Military intervention without an attainable purpose creates as many problems as it solves.,run_0007
False,t57.jpg,t11.jpg,244,tg_7dbba6c4f8dd7af5635a2716dc751f209b4263f22f809114a0c801553ccdfc40.png,False,False,c70676b9a1adc20b7b22b33bfb6d43acdcbb2d9990265d93ec565daa87ae6434,"Isn't it time we spoke up for our way of life? After all, no Western nation has to build a wall round itself to keep its people in.",run_0007
False,t13.jpg,t48.jpg,245,t13.jpg,True,False,760a25127dfb9c39cd24af73cf86cbbb76b89d31f6ecdc1eba90b09b0923bbf2,"The doomsters' favourite subject today is climate change. Clearly no plan to alter climate could be considered on anything but a global scale, it provides a marvellous excuse for worldwide, supra-national socialism.",run_0007
False,tg_7dbba6c4f8dd7af5635a2716dc751f209b4263f22f809114a0c801553ccdfc40.png,t44.jpg,246,t48.jpg,False,False,573412501ec88441938dae368acf42712f3952fd31aeab5c85dcd10ec7c968a4,Standing in the middle of the road is very dangerous; you get knocked down by the traffic from both sides.,run_0007
False,t36.jpg,t36.jpg,247,t36.jpg,True,True,d9028da9c6518f578ea0840ab4ae6ed5e3a94028cfb0d4c924a476d19df838c9,The most debilitating myth was that the state can perpetually provide a higher standard of living regardless of individual effort. It can't and it never could.,run_0007
False,t19.jpg,t19.jpg,248,t19.jpg,True,True,a88a0bd1754a0ca7d63a1f41a324b80c722f48facd5b138f4e0cbe7c175edd32,"You don't tell deliberate lies, but sometimes you have to be evasive.",run_0007
False,t48.jpg,t59.jpg,249,t59.jpg,False,True,8422560a549eb0c99719e6335e4cfc4bc09e74a2bbb54c31b9e4854b21152a16,Politics is the art of making the impossible happen.,run_0007
False,t24.jpg,t24.jpg,250,t24.jpg,True,True,f04bbe960191c8eb537ecf87aa340fb2ae28076d25b791c06a5f0d3a82c9886b,Socialists are nothing if not great levellers - down.,run_0007
False,t56.jpg,t46.jpg,1,t46.jpg,False,True,6e98078da82fb82830e7afbfa5b67fde9b867e201607cca3d43e783348572893,"Socialists say ""publicly owned"". What they mean is ""State controlled"".",run_0008
False,t35.jpg,t35.jpg,2,t35.jpg,True,True,d3334ed440667a7b59860decd1cd2995beaaec687c1e0c6afce7081fde42d974,"Terrorism is a deadly threat to our way of life, and we will not be cowed by it. We will continue to resist it with all our power and to uphold the principles of democratic government.",run_0008
False,tg_661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831.png,tg_661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831.png,3,tg_661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831.png,True,True,1ae9443573e42259af54c30a0ec90a6a8746e640b09e53ae1c28a4c0a2d0ed6b,"Trade has been a great engine of post-war growth. All have gained from the greater freedom of trade and payments. Freer trade has meant lower prices, more competition and faster growth. And every consumer has benefited.",run_0008
False,t63.jpg,t63.jpg,4,t63.jpg,True,True,8a34e3ac5cf6fdcb916ef5973463f9f4b809eaa23e16eafa68d2babfdd9a4cf8,"In politics, integrity really lies in the conviction that it's only on the basis of truth that power should be won - or indeed can be worth winning. It lies in an unswerving belief that you have to be right.",run_0008
False,t37.jpg,t37.jpg,5,t37.jpg,True,True,75f102a1b859b3fb5b260f7a35da8a63eeddbf04babd3ed2cdcac22889acd2c0,I look to the day when we throw off the Socialist yoke and together turn to the task of setting our country on the road to a real and lasting recovery.,run_0008
False,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,6,tg_bd0a36b2007a17e5bc60d6104427e2b03f138bd0ebf8230f4abb07e6fa3b4ac1.png,True,True,82ba147be005d490b314647f7d63f9ca0eb110543b109c38dd310ab9f752dad4,"Once the law and its moral basis is humbled, all else that is valuable in a civilised society will vanish.",run_0008
False,t54.jpg,t54.jpg,7,t54.jpg,True,True,a97e6dd2f444ecfbba67977a34be91db40d17eb09c8566fe714e48bffddb11f7,"...The larger the slice taken by government, the smaller the cake available for everyone.",run_0008
False,t46.jpg,t26.jpg,8,t26.jpg,False,True,faf99f3030693b0a55f0116194551792f3c4ea51261d7310eca7fb4d33b667d5,"Through bitter experience Solzhenitsyn has realised the dangers posed by an over-mighty state. The more power that accrues to the state - the less freedom; freedom to make decisions, freedom to make one's own choices, freedom of ideas - remains for the individual citizen.",run_0008
False,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,9,tg_59b18840cbf67ac4a14a64f3858e7fcee40dfb483db36ec5b911fc22592dffaa.png,True,False,d2a571603bea2a48a2f4b766e42896a221479403408e3895fccb64dea6e66283,"When [nationalised industry] pay claims are made, they are sometimes presented as claims against Governments. But they are really claims which can only be paid for by fellow workers, housewives and consumers generally.",run_0008
False,t50.jpg,t56.jpg,10,t56.jpg,False,True,f0d85c7301e8b27bc694ac030d7c5f6b1d15ff3bcdf31cbdfb03a1c05bbe83ea,No theory of government was ever given a fairer test or a more prolonged experiment in a democratic country than democratic socialism received in Britain. Yet it was a miserable failure in every respect.,run_0008
False,t51.jpg,t51.jpg,11,t51.jpg,True,True,283636fc2526ccd22c302f80f6c494c36ec1e612d16f9b5a145d4eca70b14e9b,"There has come into existence a fashionable view that there is no need to accept the verdict of the majority, that the minority should be quite free to bully, even coerce, to get the verdict reversed.",run_0008
False,tg_ae1ce8a812279c8dd97b71cfcd5efc578ba06dea161ef2de4a2091205eba279e.png,tg_5e892c3dc2c64f50bfa16bae89ebe44c7e8176e90d70096859d3588c364d4442.png,12,tg_ae1ce8a812279c8dd97b71cfcd5efc578ba06dea161ef2de4a2091205eba279e.png,True,False,6ce062f766de2e605a62853639dcef2be3e92d097b7d69533e3711975447114b,The battle against socialism is more than the attempt to replace economic error by economic truth. It is a battle for moral and spiritual values. It is precisely socialism which promotes universal dependency on the State and the neglect of all primary duties.,run_0008
False,t04.jpg,t04.jpg,13,t04.jpg,True,True,b09c4175a50f081e3807a29428f16f7644ef38c809f7f4ac8b20ea3c72aa3785,Ronald Reagan carried the American people with him in his great endeavours because there was perfect sympathy between them. He and they loved America and what it stands for: freedom and opportunity for ordinary people.,run_0008
False,t55.jpg,t55.jpg,14,t55.jpg,True,True,de2f6b87928f0cc73b8ad5538f01f35a8bf51dc81c0ca5362f5c54a4ae1c33c8,The free enterprise economy which underlies our prosperity and underpins our freedoms can survive only in a society devoted to personal liberties under just laws.,run_0008
False,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,15,tg_f4323817daee5cef16fa5d83879823f2da5506152fcb7b1b1ce5c777ac036d4d.png,True,True,19cb0b567f5dd9f7f3a15dd38c8c0455112573afe574fc3fbce0151783e5f296,I shall not be pulling the levers there but I shall be a very good back-seat driver.,run_0008
False,t10.jpg,t01.jpg,16,t01.jpg,False,True,3ba6cfba4bbf0673ce1cf563fb9de4821aded8422c64cbcd4218bf8da951f24d,"In today's world, monopoly trade unions have immense potential for destruction and can inflict severe damage and hardship on their fellow workers - indeed on their fellow trade unionists.",run_0008
False,t66.jpg,t66.jpg,17,t66.jpg,True,True,c657fe54330c41e625adb0a38f1b9a2b0069e1f10394b7e3488121fce123050b,Our opponents like to try and make you believe that Conservatism is a privilege of the few. But Conservatism conserves all that is great and best in our national heritage.,run_0008
False,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,18,tg_8801edc3bfe1b10de36f91a999f8228b1f9640ec9fc18bbd0a6244c5bfad3906.png,True,True,573412501ec88441938dae368acf42712f3952fd31aeab5c85dcd10ec7c968a4,Standing in the middle of the road is very dangerous; you get knocked down by the traffic from both sides.,run_0008
False,t61.jpg,t61.jpg,19,t61.jpg,True,True,df1781edfd001245e669e91a3befd28630e7800981a8709c9625da712fcf0cf2,"One only gets to the top rung of the ladder by steadily climbing up one at a time, and suddenly all sorts of powers, all sorts of abilities which you thought never belonged to you suddenly become within your own possibility and you think, Well, I'll have a go, too.",run_0008
False,t17.jpg,t17.jpg,20,t17.jpg,True,True,a49cdc77db5c8a3c2253709ae3dec945d7b5a89ab99eb87b5268ae96349667bd,"Never have our basic values, the Christian values which rest on Hebrew and Hellenic foundations, been so menaced as they are today. Family life, the innocence of children, public decency, respect for the law, pride in good work, patriotism, democracy - all are under attack.",run_0008
False,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,21,tg_33eef87a7e4bd7c159bdb35f0378709b1c0324477b62d344e3b3ceec9e7f19a3.png,True,True,6f70887295eff72d62a86e86c3983e7d960cafd35784e0f5d6a4d790558cf37b,"If a Tory does not believe that private property is one of the main bulwarks of individual freedom, then he had better become a socialist and have done with it.",run_0008
False,t03.jpg,t03.jpg,22,t03.jpg,True,True,4e255992099e6fbb8794ae0e3e044a12c9f38c263b58015ef9e318a7227a5a21,I call the Conservative Party now to a crusade. Not only the Conservative Party. I appeal to all those men and women of goodwill who do not want a Marxist future for themselves or their children.,run_0008
False,t65.jpg,t65.jpg,23,t65.jpg,True,True,2153109c0460218da977cc16beb058c75a1975ed7d674d303c4cccbf0a1df651,Of course it's the same old story. Truth usually is the same old story.,run_0008
False,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,24,tg_d4013aa361485ab2894f71e426c705de78455e93d37fe3f4d2ae27727c70c88c.png,True,True,63a705d3b574f9294af663894a908053d17df31c1b177fca7997caa36299a5f5,Governments should not run business.,run_0008
False,t47.jpg,t47.jpg,25,t47.jpg,True,True,7c3c83a5f13c69183da08fec26f1954ee8e800f6f920aca21dabba27739895cb,"I am not sure what is meant by those who say that the Party should return to something called ""One Nation Conservatism"". As far as I can tell by their views on European federalism, such people's creed would be better described as ""No Nation Conservatism"".",run_0008
False,t27.jpg,t50.jpg,26,t50.jpg,False,True,5f343702a183a99143ff0935165238b5d5ee0732521a258470450e207fb147e5,It is our job to go about telling everybody to obey the law.,run_0008
False,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,tg_6ecc88f6e06f86515044a409421f059b2cf756001b9a6929a0183808a9b2e19e.png,27,tg_8032ac6c90f358c9f5146680280edda94a7475b752b3c8e64c1670ba64986822.png,True,False,7748a7ec8ec505312e4714e9e98961453b0eecd8813a9678e28a57c332d3cd9f,"The hon. Gentleman is saying that he would rather that the poor were poorer, provided that the rich were less rich. That way one will never create the wealth for better social services, as we have. What a policy.",run_0008
False,t02.jpg,t10.jpg,28,t02.jpg,True,False,880a2f32c7d03b24c72c6e4e3d8c5799c6a7af14a9497f11881aeddb123d5be7,The spirit of freedom is too strong and too resilient to be crushed by the tanks of tyrants. The same is true in other parts of the world which suffer from the brutality of despotism.,run_0008
False,t01.jpg,t27.jpg,29,t27.jpg,False,True,d5371da309d337df802d77431c030251c5fa2c0d453c7e3cc683895f9438875c,"Marxists are quite unable to say why a proletarian revolution, a hate-filled and violent act of expropriation, should be morally cleansing and lead to a better society.",run_0008
False,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,30,tg_f132ff5d665aea62ccdcef9f6e14da4da22ecbca330d8dfe3175b93b47c28161.png,True,True,839dd294b5c3232f95147be8e221ce983197f5f1435cce9cf6f28844976f0f64,"Human progress is best achieved by offering the freest possible scope for the development of individual talents, qualified only by a respect for the qualities and the freedom of others.",run_0008
False,t16.jpg,t16.jpg,31,t16.jpg,True,True,5d2584695aac1654d9f19e9ff1fded6121c7079dabf6aa65dda4d2b58485fc67,Politicians should resist the temptation to consider themselves experts in fields where they have no experience.,run_0008
False,t60.jpg,t60.jpg,32,t60.jpg,True,True,08c5df086440f2aaa5c77bcfdd2bc1caf74f4e2108e571ab3bee81348bd5aafa,Everyone had something unique to offer in life and their responsibility was to develop those gifts - and heroes come from all backgrounds.,run_0008
False,tg_6ecc88f6e06f86515044a409421f059b2cf756001b9a6929a0183808a9b2e19e.png,tg_9fd092ecc3b3693cecc5058d3c41366a83c3bc4459e8efd8762d37b1ad67ce21.png,33,tg_6ecc88f6e06f86515044a409421f059b2cf756001b9a6929a0183808a9b2e19e.png,True,False,5956332c9ec11e840051d9693954ea80ecc6d805b915d68b2f5bc1d01e2ce04a,"We Conservatives want power more widely diffused through private ownership, so that you never get more power in the hands of the Government than you get in the hands of the people.",run_0008
False,t68.jpg,t02.jpg,34,t18.jpg,False,False,8422560a549eb0c99719e6335e4cfc4bc09e74a2bbb54c31b9e4854b21152a16,Politics is the art of making the impossible happen.,run_0008
False,t22.jpg,t22.jpg,35,t22.jpg,True,True,31db9c6a5580668ac6f19b5733f56c051c0b972efe735762a51157844b4c50de,"The country has been taken further along the road to Socialism. Britain is more divided. We are losing our sense of common purpose and of common pride in being British. Something vital has been lost, which we must restore.",run_0008
False,tg_56ad83fce3f67cb04eaa9bf4baaf858d776971e7e52f29e9c97f58a1b964e2f7.png,tg_56ad83fce3f67cb04eaa9bf4baaf858d776971e7e52f29e9c97f58a1b964e2f7.png,36,tg_56ad83fce3f67cb04eaa9bf4baaf858d776971e7e52f29e9c97f58a1b964e2f7.png,True,True,d355d90eae090636786249aea072fb32b51b8555d39c423e855d3947a7a937b5,I am reminded of a remark by George Orwell: 'You have to be an intellectual to believe such nonsense. No ordinary man could be such a fool'.,run_0008
False,t41.jpg,t41.jpg,37,t41.jpg,True,True,90e6b073b8fdc2532e7e75c2f372dbe05d766d1aa1b9d68474aa56519f8864b0,"Limited government doesn't mean weak government, only less government.",run_0008
False,t26.jpg,t21.jpg,38,t10.jpg,False,False,661b01c39a8d223df51cd0365e79ffe7e3c4f86ac81fa0af114ce95be49cb831,"Of course, there is some poverty in capitalist societies: but there is far more poverty - as well as far less freedom - in socialist ones.",run_0008
